uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type,duration
EESL436,EESL,EESL,"ICCI, FICCI Chowk, Mandi House, Todermal Road Area, Mandi House, New Delhi110001",28.626695,77.231943,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL437,EESL,EESL,"Press Club of India, 1, Raisina Road, Windsor Place, New Delhi110001",28.617517,77.213919,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL438,EESL,EESL,"Near NDMC Office, Palika Kendra, New Delhi- 110001",28.6285,77.217046,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL439,EESL,EESL,"Laxmi Bai Market, Safderjung Flyover, New Delhi",28.577999,77.209521,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,1.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL440,EESL,EESL,"Opposite Fab India, Janpath Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi",28.627546,77.219769,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL443,EESL,EESL,Talkatora Stadium Presidents Estate New Delhi 110004,28.62575342,77.19453,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110004,central-delhi,,1.0,15.0,₹9.5 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
EESL444,EESL,EESL,"Outside UCO Bank, Block H, RR3, Connaught Place, New Delhi",28.63407,77.217683,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL446,EESL,EESL,"Yashwant Place, Chanakyapuri, New Delhi- 110021",28.585492,77.191634,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110021,south-west-delhi,,0.0,15.0,₹9.5 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL555,EESL,EESL,"Block N, Greater Kailash I, Greater Kailash, New Delhi, Delhi",28.55667773,77.2326006,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110048,south-delhi,,0.0,15.0,₹10 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
EESL555,EESL,EESL,"Block N, Greater Kailash I, Greater Kailash, New Delhi, Delhi",28.55667773,77.2326006,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110048,south-delhi,,2.0,22.0,₹19 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL555,EESL,EESL,"Block N, Greater Kailash I, Greater Kailash, New Delhi, Delhi",28.55667773,77.2326006,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110048,south-delhi,,2.0,22.0,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL555,EESL,EESL,"Block N, Greater Kailash I, Greater Kailash, New Delhi, Delhi",28.55667773,77.2326006,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110048,south-delhi,,2.0,26.0,₹19 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL576,EESL,EESL,"SDMC Parking, B6, Safderjung Enclave ",28.558938,77.19631,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110016,south-west-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL577,EESL,EESL,"SDMC Parking, SDA Market, Hauz Khas, New Delhi, Delhi 110016",28.546273,77.19711,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110016,south-west-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL578,EESL,EESL,"SDMC Parking, Aurbindo Market Place,Hauz Khas, New Delhi, Delhi 110016 ",28.55205918,77.20325422,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110016,south-west-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL579,EESL,EESL,"SDMC Parking, R Block, GK-1, DELHI-110016",28.547217,77.244324,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110016,south-west-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL579,EESL,EESL,"SDMC Parking, R Block, GK-1, DELHI-110016",28.547217,77.244324,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110016,south-west-delhi,,0.0,9.9,₹10 per unit,AC,3.0,BEVC-AC001,"['2W', '3W', '4W']",0 days 23:59:59
EESL630,EESL,EESL,"SDMC Parking, Near Gold Gym, PVR Priya, Vasant Vihar, New Delhi",28.558244,77.16444,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110057,south-west-delhi,,0.0,15.0,₹10 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
EESL631,EESL,EESL,"SDMC Parking, Feroze Gandhi Road, Lajpat Nagar, New Delhi",28.56793,77.242612,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110024,south-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL632,EESL,EESL,"Double Story Market, Maherchand Lodhi Road, New Delhi - 110003",28.58107736,77.22719863,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL632,EESL,EESL,"Double Story Market, Maherchand Lodhi Road, New Delhi - 110003",28.58107736,77.22719863,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,2.0,22.0,₹10 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL632,EESL,EESL,"Double Story Market, Maherchand Lodhi Road, New Delhi - 110003",28.58107736,77.22719863,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,2.0,26.0,₹26 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL632,EESL,EESL,"Double Story Market, Maherchand Lodhi Road, New Delhi - 110003",28.58107736,77.22719863,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,2.0,22.0,₹10 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL633,EESL,EESL,"SDMC Parking, Veer Savarkar Marg Lajpat Nagar, New Delhi - 110024 ",28.569119,77.244011,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110024,south-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL716,EESL,EESL,"Back side Sushma Swaraj Bhawan build parking ,New Delhi ",28.59566102,77.18169261,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,22.0,₹19 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL716,EESL,EESL,"Back side Sushma Swaraj Bhawan build parking ,New Delhi ",28.59566102,77.18169261,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,22.0,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL716,EESL,EESL,"Back side Sushma Swaraj Bhawan build parking ,New Delhi ",28.59566102,77.18169261,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110001,central-delhi,,0.0,26.0,₹19 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL971,EESL,EESL,"SDMC PArking, Dwarka Sec-12, New Delhi-110078",28.59211693,77.04188313,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,1.0,22.0,₹19 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL971,EESL,EESL,"SDMC PArking, Dwarka Sec-12, New Delhi-110078",28.59211693,77.04188313,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,0.0,22.0,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL971,EESL,EESL,"SDMC PArking, Dwarka Sec-12, New Delhi-110078",28.59211693,77.04188313,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,1.0,26.0,₹19 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL972,EESL,EESL,"SDMC PArking, Dwarka Sec-06, New Delhi-110078",28.59193441,77.05855004,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,1.0,22.0,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL972,EESL,EESL,"SDMC PArking, Dwarka Sec-06, New Delhi-110078",28.59193441,77.05855004,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,2.0,26.0,₹19 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL972,EESL,EESL,"SDMC PArking, Dwarka Sec-06, New Delhi-110078",28.59193441,77.05855004,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110078,west-delhi,,2.0,22.0,₹19 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL973,EESL,EESL,"SDMC Parking, The Janak Commercial Complex, Janakpuri, Delhi-110058",28.610622,77.094787,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110058,west-delhi,,2.0,22.0,₹19 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL973,EESL,EESL,"SDMC Parking, The Janak Commercial Complex, Janakpuri, Delhi-110058",28.610622,77.094787,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110058,west-delhi,,2.0,22.0,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL973,EESL,EESL,"SDMC Parking, The Janak Commercial Complex, Janakpuri, Delhi-110058",28.610622,77.094787,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110058,west-delhi,,2.0,26.0,₹19 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL973,EESL,EESL,"SDMC Parking, The Janak Commercial Complex, Janakpuri, Delhi-110058",28.610622,77.094787,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110058,west-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL981,EESL,EESL,vidyasagar institute of Mental hospital. Neuro & Allied science at Vimhans hospital,28.5697722,77.2485642,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110065,south-delhi,,0.0,22.0,₹19 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL981,EESL,EESL,vidyasagar institute of Mental hospital. Neuro & Allied science at Vimhans hospital,28.5697722,77.2485642,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110065,south-delhi,,0.0,22.0,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL981,EESL,EESL,vidyasagar institute of Mental hospital. Neuro & Allied science at Vimhans hospital,28.5697722,77.2485642,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110065,south-delhi,,0.0,26.0,₹19 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110076,south-delhi,,2.0,22.0,₹19 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110076,south-delhi,,2.0,22.0,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110076,south-delhi,,2.0,26.0,₹19 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110076,south-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110019,south-delhi,,2.0,22.0,₹19 per unit,AC,2.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110019,south-delhi,,2.0,22.0,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110019,south-delhi,,2.0,26.0,₹19 per unit,DC,2.0,CHADEMO,['4W'],0 days 23:59:59
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110019,south-delhi,,0.0,15.0,₹10 per unit,DC,1.0,DC-001,['4W'],0 days 23:59:59
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,0,,,2.0,15.0,₹10 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,0,,,1.0,22.0,₹19 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,0,,,1.0,22.0,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,0,,,1.0,26.0,₹19 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,1.0,22.0,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,1.0,26.0,₹19 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,1.0,22.0,₹19 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110003,central-delhi,,2.0,15.0,₹9.5 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110002,central-delhi,,1.0,22.0,₹23 per unit,AC,1.0,IEC-62196-T2,['4W'],0 days 23:59:59
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110002,central-delhi,,0.0,22.0,₹23 per unit,DC,1.0,IEC-62196-T2-COMBO,['4W'],0 days 23:59:59
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110002,central-delhi,,1.0,26.0,₹23 per unit,DC,1.0,CHADEMO,['4W'],0 days 23:59:59
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110002,central-delhi,,1.0,9.9,₹1.6 per unit,AC,2.0,BEVC-AC001,"['2W', '3W', '4W']",0 days 23:59:59
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,2025-04-26 00:00:00,2025-04-26 23:59:59,https://ev.delhitransport.in/static/logo/eesl.png,unstaffed,"E-wallet, cash","[""7906001402""]",charging,110002,central-delhi,,1.0,15.0,₹10 per unit,DC,2.0,DC-001,['4W'],0 days 23:59:59
